Type;FSP;
Version;4.50;
Date;25.Mar 25;
Mode;ANALYZER;
Center Freq;1063640000.000000;Hz
Freq Offset;0.000000;Hz
Span;0.000000;Hz
x-Axis;LIN;
Start;1063640000.000000;Hz
Stop;1063640000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;10.000000;dB
RBW;10.000000;Hz
VBW;30.000000;Hz
SWT;80.000000;s
Trace Mode;CLR/WRITE;
Detector;SAMPLE;
Sweep Count;0;
Trace 1:;;
x-Unit;s;
y-Unit;dBm;
Preamplifier;NOT AVAILABLE;
Transducer;OFF;
Values;501;
35.200000000000003;-48.558841705322266;
35.359999999999999;-48.355403900146484;
35.520000000000003;-48.489696502685547;
35.68;-48.772220611572266;
35.840000000000003;-47.972755432128906;
36;-47.707275390625;
36.160000000000004;-48.002944946289063;
36.32;-48.879856109619141;
36.480000000000004;-49.017581939697266;
36.640000000000001;-48.564918518066406;
36.800000000000004;-48.090030670166016;
36.960000000000001;-47.7470703125;
37.119999999999997;-47.64678955078125;
37.280000000000001;-47.561546325683594;
37.439999999999998;-47.641632080078125;
37.600000000000001;-47.951366424560547;
37.759999999999998;-48.119365692138672;
37.920000000000002;-47.940093994140625;
38.079999999999998;-48.015132904052734;
38.240000000000002;-48.377471923828125;
38.399999999999999;-48.831882476806641;
38.560000000000002;-48.309608459472656;
38.719999999999999;-48.134021759033203;
38.880000000000003;-48.553215026855469;
39.039999999999999;-48.853664398193359;
39.200000000000003;-48.828773498535156;
39.359999999999999;-49.301372528076172;
39.520000000000003;-50.042030334472656;
39.68;-50.134235382080078;
39.840000000000003;-49.578800201416016;
40;-49.702049255371094;
40.160000000000004;-50.113601684570312;
40.32;-50.236289978027344;
40.480000000000004;-50.29644775390625;
40.640000000000001;-50.374534606933594;
40.800000000000004;-50.501361846923828;
40.960000000000001;-50.579826354980469;
41.119999999999997;-50.607601165771484;
41.280000000000001;-50.794940948486328;
41.439999999999998;-50.864776611328125;
41.600000000000001;-50.858791351318359;
41.759999999999998;-50.883468627929688;
41.920000000000002;-51.007137298583984;
42.079999999999998;-51.127944946289063;
42.240000000000002;-51.254295349121094;
42.399999999999999;-51.372673034667969;
42.560000000000002;-51.486530303955078;
42.719999999999999;-51.611995697021484;
42.880000000000003;-51.738235473632813;
43.039999999999999;-51.849876403808594;
43.200000000000003;-51.93707275390625;
43.359999999999999;-52.032733917236328;
43.520000000000003;-52.150417327880859;
43.68;-52.304145812988281;
43.840000000000003;-52.421195983886719;
44;-52.568550109863281;
44.160000000000004;-52.688533782958984;
44.32;-52.812450408935547;
44.480000000000004;-52.927375793457031;
44.640000000000001;-53.064804077148438;
44.800000000000004;-53.199298858642578;
44.960000000000001;-53.239997863769531;
45.119999999999997;-53.566402435302734;
45.280000000000001;-53.733116149902344;
45.439999999999998;-53.870353698730469;
45.600000000000001;-53.977951049804688;
45.759999999999998;-54.040279388427734;
45.920000000000002;-54.188823699951172;
46.079999999999998;-54.401844024658203;
46.240000000000002;-54.511569976806641;
46.399999999999999;-54.655811309814453;
46.560000000000002;-54.958698272705078;
46.719999999999999;-55.170669555664063;
46.880000000000003;-55.320144653320313;
47.039999999999999;-55.462394714355469;
47.200000000000003;-55.643657684326172;
47.359999999999999;-55.819778442382813;
47.520000000000003;-56.032871246337891;
47.68;-56.236610412597656;
47.840000000000003;-56.402015686035156;
48;-56.602859497070313;
48.160000000000004;-56.788566589355469;
48.32;-57.001533508300781;
48.480000000000004;-57.237937927246094;
48.640000000000001;-57.433094024658203;
48.800000000000004;-57.606670379638672;
48.960000000000001;-57.715229034423828;
49.120000000000005;-57.801799774169922;
49.280000000000001;-57.900527954101562;
49.439999999999998;-58.052967071533203;
49.600000000000001;-58.304328918457031;
49.759999999999998;-58.542118072509766;
49.920000000000002;-58.742954254150391;
50.079999999999998;-58.911880493164063;
50.240000000000002;-58.943973541259766;
50.399999999999999;-59.115398406982422;
50.560000000000002;-59.391410827636719;
50.719999999999999;-59.656440734863281;
50.880000000000003;-59.963882446289063;
51.039999999999999;-60.522964477539062;
51.200000000000003;-60.532760620117188;
51.359999999999999;-60.589580535888672;
51.520000000000003;-60.862895965576172;
51.68;-61.061801910400391;
51.840000000000003;-61.229404449462891;
52;-61.263660430908203;
52.160000000000004;-61.558971405029297;
52.32;-61.714744567871094;
52.480000000000004;-61.970401763916016;
52.640000000000001;-62.2073974609375;
52.800000000000004;-62.396224975585938;
52.960000000000001;-62.613616943359375;
53.120000000000005;-62.833778381347656;
53.280000000000001;-63.088027954101563;
53.439999999999998;-63.390148162841797;
53.600000000000001;-63.712200164794922;
53.759999999999998;-63.916355133056641;
53.920000000000002;-64.042243957519531;
54.079999999999998;-64.346336364746094;
54.240000000000002;-64.61273193359375;
54.399999999999999;-64.868484497070312;
54.560000000000002;-64.918022155761719;
54.719999999999999;-64.871070861816406;
54.880000000000003;-64.934593200683594;
55.039999999999999;-64.948921203613281;
55.200000000000003;-65.053489685058594;
55.359999999999999;-65.166015625;
55.520000000000003;-65.27392578125;
55.68;-65.338768005371094;
55.840000000000003;-65.582069396972656;
56;-65.729103088378906;
56.160000000000004;-65.984848022460938;
56.32;-66.263885498046875;
56.480000000000004;-66.4404296875;
56.640000000000001;-66.551399230957031;
56.800000000000004;-66.629730224609375;
56.960000000000001;-66.715164184570312;
57.120000000000005;-66.729949951171875;
57.280000000000001;-66.7684326171875;
57.439999999999998;-66.673332214355469;
57.600000000000001;-66.677703857421875;
57.759999999999998;-66.750770568847656;
57.920000000000002;-66.841056823730469;
58.079999999999998;-66.9073486328125;
58.240000000000002;-66.957710266113281;
58.399999999999999;-67.034835815429687;
58.560000000000002;-67.140289306640625;
58.719999999999999;-67.207221984863281;
58.880000000000003;-67.137351989746094;
59.039999999999999;-67.093864440917969;
59.200000000000003;-67.302825927734375;
59.359999999999999;-67.461067199707031;
59.520000000000003;-67.536666870117187;
59.68;-67.905174255371094;
59.840000000000003;-68.14569091796875;
60;-68.486564636230469;
60.160000000000004;-69.329170227050781;
60.32;-70.077537536621094;
60.480000000000004;-69.136024475097656;
60.640000000000001;-69.115470886230469;
60.800000000000004;-69.501907348632812;
60.960000000000001;-69.629417419433594;
61.120000000000005;-69.724891662597656;
61.280000000000001;-69.946220397949219;
61.439999999999998;-70.246177673339844;
61.600000000000001;-70.516563415527344;
61.759999999999998;-71.780059814453125;
61.920000000000002;-71.731544494628906;
62.079999999999998;-72.013534545898438;
62.240000000000002;-72.680038452148438;
62.399999999999999;-73.129493713378906;
62.560000000000002;-72.870979309082031;
62.719999999999999;-72.852340698242187;
62.880000000000003;-73.223594665527344;
63.039999999999999;-73.70556640625;
63.200000000000003;-74.388023376464844;
63.359999999999999;-74.793373107910156;
63.520000000000003;-75.106636047363281;
63.68;-75.627708435058594;
63.840000000000003;-77.277992248535156;
64;-78.501388549804688;
64.159999999999997;-78.844657897949219;
64.320000000000007;-78.804412841796875;
64.480000000000004;-78.946914672851562;
64.640000000000001;-78.839820861816406;
64.799999999999997;-78.52001953125;
64.960000000000008;-77.768524169921875;
65.120000000000005;-77.181526184082031;
65.280000000000001;-76.76275634765625;
65.439999999999998;-76.21417236328125;
65.599999999999994;-75.1160888671875;
65.760000000000005;-73.961105346679688;
65.920000000000002;-72.866111755371094;
66.079999999999998;-72.098457336425781;
66.239999999999995;-71.500579833984375;
66.400000000000006;-70.793731689453125;
66.560000000000002;-70.200721740722656;
66.719999999999999;-69.663558959960937;
66.879999999999995;-69.048347473144531;
67.040000000000006;-68.436759948730469;
67.200000000000003;-67.869529724121094;
67.359999999999999;-67.333213806152344;
67.519999999999996;-66.858901977539062;
67.680000000000007;-66.368003845214844;
67.840000000000003;-65.846092224121094;
68;-65.579261779785156;
